customer_id,customer_segment,total_spent,total_orders,last_purchase,country
17345,champion,1586.6299999999999966,10,2011-11-24 15:03:00,United Kingdom
17346,champion,4998.6100000000000063,26,2011-12-06 12:18:00,United Kingdom
17347,Other,228.96,1,2011-09-14 13:12:00,United Kingdom
17348,champion,2442.2899999999999825,9,2011-11-25 11:25:00,United Kingdom
17349,loyal_customer,772.4099999999999978,5,2011-06-13 14:29:00,United Kingdom
17350,champion,1893.7010000000000135,7,2011-12-01 15:47:00,United Kingdom
17351,champion,1988.230000000000005,12,2011-11-03 18:45:00,United Kingdom
17352,At Risk,36.2499999999999995,1,2010-01-12 16:13:00,United Kingdom
17353,loyal_customer,3241.99999999999998,4,2011-08-02 17:19:00,United Kingdom
17354,champion,3133.9599999999999560,4,2011-10-20 10:34:00,United Kingdom
17355,Lost Customers,273.310000000000002,1,2010-11-18 13:18:00,United Kingdom
17356,cannot_lose_them,946.4699999999999890,5,2011-02-01 11:07:00,United Kingdom
17357,potential_loyalist,384.3899999999999992,2,2011-11-15 16:30:00,United Kingdom
17358,cannot_lose_them,861.0100000000000080,5,2011-02-09 16:57:00,United Kingdom
17359,potential_loyalist,284.460000000000001,2,2011-11-28 14:37:00,United Kingdom
17360,loyal_customer,1200.5100000000000009,6,2011-11-22 13:11:00,United Kingdom
17361,loyal_customer,871.790000000000004,5,2011-10-21 15:43:00,United Kingdom
17362,cannot_lose_them,1024.0400000000000090,7,2011-04-14 14:43:00,United Kingdom
17363,At Risk,920.460000000000002,3,2010-11-09 17:11:00,United Kingdom
17364,champion,11972.9200000000000753,28,2011-12-09 09:00:00,United Kingdom
17365,champion,8184.4900000000000585,15,2011-11-27 12:13:00,United Kingdom
17366,At Risk,1077.2400000000000183,2,2010-10-03 16:04:00,United Kingdom
17367,Lost Customers,167.550000000000001,1,2011-04-15 14:21:00,United Kingdom
17368,champion,2758.2900000000000115,14,2011-11-16 15:26:00,United Kingdom
17369,At Risk,979.1999999999999,1,2010-09-10 09:49:00,United Kingdom
17370,need_attention,446.1799999999999915,4,2011-09-28 10:14:00,United Kingdom
17371,loyal_customer,655.369999999999999,6,2011-11-22 13:30:00,United Kingdom
17372,champion,4347.3100000000000405,28,2011-10-30 11:37:00,United Kingdom
17373,loyal_customer,1167.5000000000000309,7,2011-10-30 15:28:00,United Kingdom
17374,At Risk,727.109999999999998,3,2011-05-05 09:05:00,United Kingdom
17375,At Risk,660.5500000000000085,4,2011-05-24 15:45:00,United Kingdom
17376,need_attention,453.64,4,2011-09-30 12:36:00,United Kingdom
17377,champion,17644.2700000000002024,78,2011-11-16 11:17:00,United Kingdom
17378,Lost Customers,10.95,1,2010-11-30 18:46:00,United Kingdom
17379,new_customer,389.7199999999999997,1,2011-11-28 13:56:00,United Kingdom
17380,At Risk,644.999999999999990,3,2010-10-01 16:42:00,United Kingdom
17381,champion,36398.649999999999360,38,2011-12-01 11:59:00,United Kingdom
17382,loyal_customer,902.280000000000033,8,2011-10-05 13:05:00,United Kingdom
17383,potential_loyalist,304.089999999999989,2,2011-12-05 17:36:00,United Kingdom
17384,potential_loyalist,507.550000000000019,3,2011-11-20 15:48:00,United Kingdom
17385,new_customer,256.1100000000000002,1,2011-11-25 11:02:00,United Kingdom
17386,champion,2812.7700000000001095,7,2011-12-02 11:28:00,United Kingdom
17387,potential_loyalist,746.810000000000001,2,2011-11-20 11:00:00,United Kingdom
17388,loyal_customer,2675.3700000000000458,11,2011-09-23 10:31:00,United Kingdom
17389,champion,57215.329999999999508,61,2011-12-09 09:38:00,United Kingdom
17390,Lost Customers,149.30,1,2010-10-15 11:29:00,United Kingdom
17391,need_attention,508.80,2,2011-06-29 09:58:00,United Kingdom
17392,At Risk,585.920000000000005,3,2011-02-06 12:48:00,United Kingdom
17393,At Risk,381.150000000000001,2,2010-10-25 11:10:00,United Kingdom
17394,Lost Customers,203.86999999999998,1,2011-05-04 13:22:00,United Kingdom
17395,At Risk,97.5,1,2010-07-19 15:34:00,United Kingdom
17396,champion,8409.599999999999938,14,2011-10-31 14:12:00,United Kingdom
17397,potential_loyalist,1198.2800000000000035,3,2011-11-17 14:08:00,United Kingdom
17398,need_attention,653.380000000000002,3,2011-08-17 09:48:00,United Kingdom
17400,loyal_customer,4623.2800000000000384,8,2011-08-05 15:38:00,United Kingdom
17401,Lost Customers,114.85,1,2010-06-16 16:54:00,United Kingdom
17402,champion,4635.559999999999956,23,2011-12-05 10:15:00,United Kingdom
17403,potential_loyalist,382.870000000000013,2,2011-11-03 15:18:00,United Kingdom
17404,champion,47781.120000000000406,23,2011-12-05 16:26:00,Sweden
17405,potential_loyalist,1031.410000000000030,3,2011-12-08 17:12:00,United Kingdom
17406,cannot_lose_them,4186.9500000000000645,13,2011-01-10 15:07:00,United Kingdom
17407,At Risk,552.900000000000004,1,2010-10-24 11:57:00,United Kingdom
17408,need_attention,316.090000000000029,3,2011-06-29 12:53:00,United Kingdom
17409,loyal_customer,7793.510000000000109,10,2011-06-08 10:36:00,United Kingdom
17410,loyal_customer,1214.7199999999999965,5,2011-11-23 15:46:00,United Kingdom
17411,champion,1425.380000000000031,5,2011-11-27 14:25:00,United Kingdom
17412,champion,4220.2200000000000030,16,2011-12-07 11:36:00,United Kingdom
17413,At Risk,560.140000000000009,2,2010-10-31 12:33:00,United Kingdom
17414,champion,2249.519999999999984,6,2011-10-27 12:13:00,United Kingdom
17415,need_attention,507.84,1,2011-09-21 12:50:00,United Kingdom
17416,champion,17298.450000000000086,22,2011-11-10 12:47:00,United Kingdom
17417,Lost Customers,164.180000000000003,1,2010-06-09 10:00:00,United Kingdom
17418,potential_loyalist,670.0600000000000200,3,2011-10-28 13:00:00,United Kingdom
17419,champion,6126.2500000000000490,18,2011-11-28 13:47:00,United Kingdom
17420,loyal_customer,953.579999999999997,6,2011-10-20 14:52:00,United Kingdom
17421,At Risk,1059.410000000000002,3,2010-11-18 16:57:00,United Kingdom
17422,champion,3594.7600000000000560,11,2011-11-23 13:27:00,United Kingdom
17423,potential_loyalist,1118.950000000000005,3,2011-10-24 13:36:00,United Kingdom
17425,potential_loyalist,759.170000000000001,2,2011-11-20 15:30:00,United Kingdom
17426,champion,8077.770000000000109,13,2011-12-01 18:07:00,United Kingdom
17427,need_attention,100.8,1,2011-09-29 11:29:00,United Kingdom
17428,champion,31466.760000000000291,45,2011-12-09 09:45:00,United Kingdom
17429,loyal_customer,1357.4600000000000369,5,2011-08-03 13:22:00,United Kingdom
17430,potential_loyalist,622.5700000000000125,4,2011-11-07 09:24:00,United Kingdom
17431,Lost Customers,403.2999999999999969,1,2011-01-30 14:36:00,United Kingdom
17432,champion,1728.9900000000000050,9,2011-11-21 17:33:00,United Kingdom
17433,need_attention,569.9600000000000035,2,2011-09-12 14:24:00,United Kingdom
17434,champion,2373.8200000000000465,7,2011-12-07 13:16:00,United Kingdom
17435,Lost Customers,331.350000000000014,1,2010-10-24 13:55:00,United Kingdom
17436,promising,534.059999999999982,5,2011-12-08 12:30:00,United Kingdom
17437,Lost Customers,369.679999999999995,1,2010-06-28 11:11:00,United Kingdom
17438,cannot_lose_them,1422.770000000000023,5,2011-03-31 10:26:00,United Kingdom
17439,Lost Customers,325.740000000000002,1,2010-02-22 12:48:00,United Kingdom
17440,need_attention,323.5800000000000025,4,2011-07-06 11:54:00,United Kingdom
17441,Lost Customers,293.3500000000000115,1,2009-12-07 13:32:00,United Kingdom
17442,champion,4620.299999999999973,15,2011-11-03 09:17:00,United Kingdom
17443,At Risk,534.24,1,2011-05-04 10:47:00,Canada
17444,need_attention,2940.039999999999990,3,2011-07-15 12:05:00,Canada
17446,need_attention,120.900000000000007,2,2011-06-16 10:42:00,United Kingdom
17447,potential_loyalist,541.529999999999995,2,2011-10-30 14:18:00,United Kingdom
17448,cannot_lose_them,14523.6699999999999815,46,2010-07-30 14:07:00,United Kingdom
17449,champion,4868.1499999999999831,13,2011-12-07 16:56:00,United Kingdom
17450,champion,244784.249999999997283,51,2011-12-01 13:29:00,United Kingdom
17451,champion,1721.4000000000000475,7,2011-12-08 15:02:00,United Kingdom
17453,potential_loyalist,486.719999999999969,2,2011-11-22 09:42:00,United Kingdom
17454,cannot_lose_them,1547.9400000000000075,10,2011-05-31 13:58:00,United Kingdom
17455,Lost Customers,131.700000000000003,1,2011-05-20 12:31:00,United Kingdom
17456,At Risk,975.560000000000030,2,2010-12-09 15:23:00,United Kingdom
17457,loyal_customer,5984.809999999999907,14,2011-08-05 12:48:00,United Kingdom
17458,potential_loyalist,529.5800000000000062,2,2011-11-24 13:01:00,United Kingdom
17459,potential_loyalist,657.300000000000001,2,2011-10-27 13:25:00,United Kingdom
17460,loyal_customer,2157.970000000000076,16,2011-09-06 15:04:00,United Kingdom
17461,potential_loyalist,735.8200000000000022,3,2011-11-17 10:21:00,United Kingdom
17462,need_attention,675.690000000000000,2,2011-10-10 13:56:00,United Kingdom
17463,champion,2535.2600000000000069,7,2011-11-23 13:40:00,United Kingdom
17464,need_attention,907.1399999999999946,3,2011-07-04 13:19:00,United Kingdom
17465,cannot_lose_them,2542.790000000000020,7,2010-10-10 11:56:00,United Kingdom
17466,potential_loyalist,763.280000000000005,2,2011-11-29 13:15:00,United Kingdom
17467,At Risk,102.600000000000003,1,2010-11-09 12:58:00,United Kingdom
17468,potential_loyalist,194.8,3,2011-11-29 15:33:00,United Kingdom
17469,champion,5051.250000000000068,17,2011-11-23 13:15:00,United Kingdom
17470,champion,2626.4700000000000015,11,2011-10-26 12:42:00,United Kingdom
17471,Lost Customers,321.650000000000011,1,2010-08-22 11:53:00,United Kingdom
17472,At Risk,922.3500000000000027,4,2011-06-01 14:57:00,United Kingdom
17473,At Risk,607.000000000000021,2,2010-10-27 11:45:00,United Kingdom
17474,At Risk,1047.00000000000001,1,2010-04-19 10:43:00,United Kingdom
17475,Other,194.370000000000000,1,2011-09-21 14:55:00,United Kingdom
17476,At Risk,489.860000000000013,2,2010-11-09 10:21:00,United Kingdom
17477,At Risk,1144.300000000000015,2,2010-04-06 10:06:00,United Kingdom
17478,At Risk,1272.800000000000052,2,2010-10-27 15:01:00,United Kingdom
17479,Lost Customers,389.260000000000020,1,2010-03-17 09:26:00,United Kingdom
17480,need_attention,882.229999999999996,2,2011-09-23 11:39:00,United Kingdom
17481,champion,1255.5900000000000175,4,2011-12-06 12:28:00,United Kingdom
17482,At Risk,775.639999999999999,2,2010-08-09 15:33:00,United Kingdom
17483,need_attention,591.730000000000017,4,2011-10-05 13:10:00,United Kingdom
17484,At Risk,209.569999999999997,2,2010-05-12 15:41:00,United Kingdom
17486,Lost Customers,396.870000000000009,1,2011-03-23 14:00:00,United Kingdom
17487,Lost Customers,160.550000000000004,1,2009-12-11 15:06:00,United Kingdom
17488,Lost Customers,336.500000000000012,1,2010-03-08 14:07:00,United Kingdom
17489,need_attention,376.639999999999996,2,2011-10-12 08:56:00,United Kingdom
17490,champion,2750.499999999999975,9,2011-12-09 09:08:00,United Kingdom
17491,champion,5653.670000000000127,17,2011-12-08 16:18:00,United Kingdom
17492,At Risk,1122.420000000000011,3,2011-04-05 15:21:00,United Kingdom
17493,At Risk,100.9100000000000053,1,2010-11-19 16:57:00,United Kingdom
17494,At Risk,54.699999999999997,1,2010-07-26 10:06:00,United Kingdom
17495,potential_loyalist,806.720000000000012,3,2011-12-02 12:08:00,United Kingdom
17496,cannot_lose_them,1412.890000000000038,4,2010-12-16 08:39:00,United Kingdom
17497,At Risk,287.250000000000010,2,2010-11-14 14:17:00,United Kingdom
17498,Other,272.220000000000004,1,2011-09-25 12:25:00,United Kingdom
17499,At Risk,1341.390000000000005,2,2011-02-23 09:14:00,United Kingdom
17500,potential_loyalist,1138.0,3,2011-11-22 14:25:00,United Kingdom
17501,At Risk,288.600000000000008,2,2011-05-03 09:47:00,United Kingdom
17502,potential_loyalist,689.100000000000038,4,2011-11-30 13:13:00,United Kingdom
17503,potential_loyalist,558.9600000000000060,2,2011-12-07 09:18:00,United Kingdom
17504,cannot_lose_them,9490.1700000000000480,18,2011-05-17 12:59:00,United Kingdom
17505,loyal_customer,2435.480000000000063,5,2011-07-01 12:50:00,United Kingdom
17506,Other,302.200000000000006,1,2011-09-25 11:39:00,United Kingdom
17507,At Risk,605.5800000000000120,2,2011-03-23 11:48:00,United Kingdom
17508,cannot_lose_them,4579.2300000000000203,8,2011-03-04 08:10:00,Greece
17509,champion,6083.640000000000053,8,2011-10-13 10:26:00,United Kingdom
17510,potential_loyalist,514.560000000000002,2,2011-11-15 10:00:00,United Kingdom
17511,champion,172132.870000000001615,60,2011-12-07 10:12:00,United Kingdom
17512,champion,5467.820000000000164,18,2011-11-11 12:11:00,United Kingdom
17513,need_attention,1158.800000000000030,3,2011-09-28 16:42:00,United Kingdom
17514,need_attention,522.0000000000000025,2,2011-08-03 15:45:00,United Kingdom
17515,champion,1602.5100000000000005,9,2011-11-08 14:04:00,United Kingdom
17516,loyal_customer,947.500000000000002,6,2011-11-24 16:51:00,United Kingdom
17517,Lost Customers,153.940000000000003,1,2011-02-04 11:48:00,United Kingdom
17518,At Risk,329.4200000000000033,2,2010-10-10 12:40:00,United Kingdom
17519,champion,4774.1700000000001295,15,2011-11-22 16:43:00,United Kingdom
17520,potential_loyalist,546.8100000000000005,1,2011-10-17 12:04:00,United Kingdom
17521,champion,1278.059999999999989,5,2011-11-10 11:22:00,United Kingdom
17522,loyal_customer,1070.7099999999999984,5,2011-12-08 12:31:00,United Kingdom
17523,potential_loyalist,652.740000000000005,4,2011-11-28 13:20:00,United Kingdom
17524,At Risk,539.140000000000008,3,2010-12-13 14:32:00,United Kingdom
17525,At Risk,1161.900000000000060,3,2010-12-15 12:05:00,United Kingdom
17526,champion,3939.239999999999950,12,2011-12-05 11:05:00,United Kingdom
17527,potential_loyalist,939.370000000000004,4,2011-10-17 12:32:00,United Kingdom
17528,champion,3628.4999999999999928,8,2011-12-08 13:27:00,United Kingdom
17529,At Risk,1240.250000000000019,2,2010-04-08 17:51:00,United Kingdom
17530,champion,2791.6899999999999964,12,2011-12-08 18:42:00,United Kingdom
17531,At Risk,1266.820000000000020,3,2011-06-02 19:17:00,United Kingdom
17532,At Risk,65.339999999999999,1,2010-11-19 08:13:00,United Kingdom
17533,At Risk,34.8,1,2010-10-01 09:14:00,United Kingdom
17534,champion,1668.830000000000026,5,2011-10-17 12:47:00,United Kingdom
17535,Lost Customers,164.400000000000002,1,2011-03-04 15:20:00,United Kingdom
17536,need_attention,364.830000000000002,3,2011-06-15 13:23:00,United Kingdom
17537,potential_loyalist,887.670000000000000,2,2011-11-10 10:56:00,United Kingdom
17538,potential_loyalist,98.420000000000000,1,2011-11-14 12:12:00,United Kingdom
17539,At Risk,1176.8399999999999885,4,2010-04-01 12:07:00,United Kingdom
17540,champion,1590.600000000000090,6,2011-11-15 11:56:00,United Kingdom
17541,Lost Customers,119.8599999999999995,1,2010-07-18 11:36:00,United Kingdom
17542,At Risk,340.8500000000000005,3,2011-03-15 11:45:00,United Kingdom
17543,Lost Customers,120.049999999999999,1,2010-06-08 12:41:00,United Kingdom
17544,At Risk,944.8200000000000175,3,2010-11-14 15:08:00,United Kingdom
17545,champion,1409.8600000000000164,6,2011-10-27 14:04:00,United Kingdom
17547,At Risk,727.8500000000000380,2,2010-11-29 09:41:00,United Kingdom
17548,At Risk,731.259999999999984,4,2011-04-20 12:01:00,United Kingdom
17549,potential_loyalist,148.860000000000001,2,2011-11-16 09:59:00,United Kingdom
17550,cannot_lose_them,2506.6399999999999850,9,2011-05-26 14:09:00,United Kingdom
17551,Lost Customers,290.34,1,2010-12-15 14:12:00,United Kingdom
17552,loyal_customer,2786.770000000000007,12,2011-10-10 17:00:00,United Kingdom
17553,loyal_customer,3757.60000000000002,4,2011-08-02 10:00:00,United Kingdom
17554,champion,1952.4500000000000210,5,2011-12-08 14:15:00,United Kingdom
17555,loyal_customer,1045.7399999999999972,5,2011-11-20 12:22:00,United Kingdom
17556,At Risk,300.670000000000015,2,2011-05-18 10:48:00,United Kingdom
17557,potential_loyalist,575.460000000000007,4,2011-11-25 12:57:00,United Kingdom
17558,Lost Customers,259.17,1,2010-11-11 14:36:00,United Kingdom
17559,Lost Customers,167.62,1,2010-07-15 12:02:00,United Kingdom
17560,loyal_customer,1895.800000000000039,8,2011-09-06 09:18:00,United Kingdom
17561,potential_loyalist,703.0200000000000000,4,2011-11-20 12:53:00,United Kingdom
17562,loyal_customer,1122.3800000000000283,7,2011-11-25 14:21:00,United Kingdom
17563,At Risk,392.380000000000016,2,2010-05-10 14:54:00,United Kingdom
17564,potential_loyalist,454.010000000000000,3,2011-11-15 13:27:00,United Kingdom
17565,Lost Customers,131.8299999999999995,1,2010-05-02 11:54:00,United Kingdom
17566,potential_loyalist,869.7699999999999912,2,2011-12-01 19:54:00,United Kingdom
17567,champion,4838.079999999999958,9,2011-12-02 15:48:00,United Kingdom
17568,Lost Customers,374.4500000000000050,1,2010-03-16 16:45:00,United Kingdom
17569,Lost Customers,344.139999999999999,1,2011-01-11 14:15:00,United Kingdom
17570,At Risk,100.0,1,2010-11-23 11:56:00,United Kingdom
17571,champion,1630.9100000000000010,5,2011-10-20 15:57:00,United Kingdom
17572,loyal_customer,652.210000000000044,10,2011-09-29 17:53:00,United Kingdom
17573,potential_loyalist,380.600000000000003,3,2011-11-10 13:01:00,United Kingdom
17574,Lost Customers,185.650000000000004,1,2011-04-11 09:47:00,United Kingdom
17575,Lost Customers,171.700000000000004,1,2010-02-10 13:48:00,United Kingdom
17576,champion,8711.9500000000000234,41,2011-12-01 17:56:00,United Kingdom
17577,At Risk,348.750000000000003,2,2010-03-04 13:01:00,United Kingdom
17578,cannot_lose_them,1047.330000000000010,7,2011-05-05 18:38:00,United Kingdom
17579,potential_loyalist,753.2800000000000074,4,2011-12-05 12:28:00,United Kingdom
17580,cannot_lose_them,541.0199999999999992,5,2011-04-01 12:41:00,United Kingdom
17581,champion,17951.1700000000001915,43,2011-12-09 12:21:00,United Kingdom
17582,cannot_lose_them,1446.9500000000000101,5,2011-04-17 13:18:00,United Kingdom
17583,Lost Customers,135.950000000000003,1,2010-05-28 14:24:00,United Kingdom
17584,champion,5309.4200000000000140,6,2011-12-02 17:12:00,United Kingdom
17585,loyal_customer,2064.7100000000000036,7,2011-08-22 13:30:00,United Kingdom
17586,Lost Customers,167.400000000000003,1,2010-03-30 13:12:00,United Kingdom
17587,Lost Customers,176.709999999999999,1,2010-03-21 14:16:00,United Kingdom
17588,loyal_customer,2939.550000000000002,7,2011-08-31 13:37:00,United Kingdom
17589,loyal_customer,13837.9399999999999926,18,2011-10-10 16:58:00,United Kingdom
17590,potential_loyalist,1468.0199999999999959,3,2011-12-07 12:55:00,United Kingdom
17591,loyal_customer,2339.3200000000000752,8,2011-09-27 13:42:00,United Kingdom
17592,Lost Customers,148.300000000000002,1,2009-12-01 10:49:00,United Kingdom
17593,champion,8092.3200000000001289,11,2011-12-06 10:30:00,United Kingdom
17594,loyal_customer,2497.880000000000010,4,2011-09-15 16:34:00,United Kingdom
17595,potential_loyalist,386.6900000000000037,2,2011-11-27 16:08:00,United Kingdom
17596,champion,4491.4600000000000474,13,2011-11-16 14:11:00,United Kingdom
17597,cannot_lose_them,3484.090000000000027,5,2011-05-10 11:54:00,United Kingdom
17598,Lost Customers,409.980000000000014,1,2010-11-23 17:43:00,United Kingdom
17599,At Risk,52.05,1,2010-08-19 12:50:00,United Kingdom
17600,new_customer,161.670000000000006,1,2011-11-22 09:43:00,United Kingdom
17601,At Risk,413.079999999999997,2,2011-04-14 18:02:00,United Kingdom
17602,champion,7354.4300000000000461,14,2011-12-07 13:53:00,United Kingdom
17603,loyal_customer,1788.3800000000000315,4,2011-09-22 14:18:00,United Kingdom
17604,cannot_lose_them,942.3800000000000064,6,2011-05-06 13:43:00,United Kingdom
17605,Lost Customers,160.7500000000000005,1,2010-04-28 14:45:00,United Kingdom
17606,At Risk,87.300000000000008,1,2009-12-02 13:32:00,United Kingdom
17607,Lost Customers,333.810000000000006,1,2010-11-28 13:11:00,United Kingdom
17608,potential_loyalist,488.0600000000000000,4,2011-11-06 13:06:00,United Kingdom
17609,champion,1887.8999999999999925,11,2011-10-30 12:28:00,United Kingdom
17610,cannot_lose_them,1511.9400000000000230,5,2010-06-17 16:34:00,United Kingdom
17611,champion,8337.5300000000000377,28,2011-12-02 13:29:00,United Kingdom
17612,champion,5394.8599999999999945,18,2011-10-17 14:59:00,United Kingdom
17613,champion,4544.5500000000001017,14,2011-11-17 10:51:00,United Kingdom
17614,promising,386.3200000000000023,1,2011-10-13 16:01:00,United Kingdom
17615,loyal_customer,721.800000000000005,6,2011-08-01 14:06:00,United Kingdom
17616,need_attention,734.4,4,2011-06-19 10:11:00,United Kingdom
17617,Lost Customers,385.190000000000009,1,2010-05-30 12:48:00,United Kingdom
17618,champion,4001.6400000000000258,11,2011-12-04 11:50:00,United Kingdom
17619,Lost Customers,214.3699999999999979,1,2011-01-31 14:18:00,United Kingdom
17620,need_attention,81.44,1,2011-10-11 12:08:00,United Kingdom
17621,champion,3175.120000000000015,6,2011-11-18 17:11:00,United Kingdom
17622,At Risk,1130.210000000000020,2,2010-04-21 12:36:00,United Kingdom
17623,champion,2365.770000000000038,7,2011-11-07 11:32:00,United Kingdom
17624,champion,1568.630000000000016,4,2011-11-25 10:52:00,United Kingdom
17625,champion,5978.9000000000000484,8,2011-11-21 13:36:00,United Kingdom
17626,Lost Customers,254.000000000000000,1,2010-04-16 12:15:00,United Kingdom
17627,Lost Customers,296.360000000000011,1,2010-08-18 11:27:00,United Kingdom
17628,need_attention,75.750000000000003,1,2011-09-19 15:21:00,United Kingdom
17629,champion,2455.5200000000000052,10,2011-12-04 10:56:00,United Kingdom
17630,need_attention,503.599999999999992,2,2011-06-23 11:58:00,United Kingdom
17631,loyal_customer,998.4900000000000145,7,2011-12-08 09:47:00,United Kingdom
17633,champion,2057.390000000000016,7,2011-11-08 13:25:00,United Kingdom
17634,champion,2358.5900000000000228,9,2011-11-03 13:09:00,United Kingdom
17635,At Risk,1265.579999999999999,3,2010-10-11 15:12:00,United Kingdom
17636,new_customer,285.560000000000000,1,2011-11-20 14:40:00,United Kingdom
17637,potential_loyalist,547.060000000000016,2,2011-11-08 12:51:00,United Kingdom
17638,At Risk,842.39999999999997,2,2010-03-02 14:32:00,United Kingdom
17639,cannot_lose_them,615.169999999999998,6,2011-03-08 15:22:00,United Kingdom
17640,loyal_customer,3168.940000000000041,6,2011-09-14 09:13:00,United Kingdom
17642,loyal_customer,1824.489999999999993,5,2011-08-12 09:11:00,United Kingdom
17643,At Risk,439.700000000000010,2,2010-12-01 14:38:00,United Kingdom
17644,champion,6028.6000000000000430,20,2011-12-08 13:43:00,United Kingdom
17646,cannot_lose_them,3898.790000000000122,12,2011-05-04 13:17:00,United Kingdom
17647,need_attention,331.659999999999987,3,2011-10-05 15:38:00,United Kingdom
17648,loyal_customer,2216.370000000000017,5,2011-10-10 09:41:00,United Kingdom
17649,need_attention,1578.890000000000026,3,2011-07-24 15:53:00,United Kingdom
17650,promising,166.080000000000006,1,2011-11-18 14:52:00,United Kingdom
17651,champion,5703.5200000000000100,16,2011-11-28 10:29:00,United Kingdom
17652,champion,4867.7200000000001250,12,2011-11-14 12:55:00,United Kingdom
17653,potential_loyalist,1207.560000000000026,4,2011-11-03 12:46:00,United Kingdom
17654,Lost Customers,117.550000000000000,1,2011-03-07 13:17:00,United Kingdom
17655,champion,2976.380000000000078,9,2011-11-29 11:34:00,United Kingdom
17656,loyal_customer,1674.6900000000000155,5,2011-09-27 13:04:00,United Kingdom
17657,Lost Customers,126.000000000000002,1,2010-10-05 14:52:00,United Kingdom
17658,potential_loyalist,595.419999999999998,2,2011-11-14 12:07:00,United Kingdom
17659,champion,3586.990000000000039,14,2011-11-22 13:29:00,United Kingdom
17660,need_attention,342.220000000000004,2,2011-07-21 13:37:00,United Kingdom
17662,At Risk,412.919999999999996,2,2010-02-16 09:38:00,United Kingdom
17663,champion,5175.830000000000148,17,2011-11-14 08:56:00,United Kingdom
17664,potential_loyalist,1166.2300000000000450,4,2011-11-21 11:29:00,United Kingdom
17665,At Risk,563.100000000000009,1,2010-08-03 13:12:00,United Kingdom
17666,champion,2047.799999999999968,5,2011-12-06 09:06:00,United Kingdom
17667,loyal_customer,3950.7000000000000515,9,2011-10-04 14:32:00,United Kingdom
17668,potential_loyalist,347.749999999999986,2,2011-12-08 13:25:00,United Kingdom
17669,champion,6142.350000000000035,10,2011-10-28 08:53:00,United Kingdom
17670,Lost Customers,205.700000000000003,1,2011-04-26 09:12:00,United Kingdom
17671,champion,2009.1600000000000185,5,2011-11-24 12:21:00,United Kingdom
17672,champion,5778.630000000000090,7,2011-10-20 14:18:00,United Kingdom
17673,champion,4173.8799999999999903,13,2011-12-08 12:50:00,United Kingdom
17674,need_attention,551.040000000000016,2,2011-09-26 13:35:00,United Kingdom
17675,champion,37642.480000000000713,70,2011-12-08 18:03:00,United Kingdom
17676,champion,2448.640000000000051,10,2011-12-05 15:16:00,United Kingdom
17677,champion,35058.4600000000002250,54,2011-12-08 09:56:00,United Kingdom
17678,At Risk,599.760000000000001,2,2011-03-21 11:52:00,United Kingdom
17679,champion,3577.6100000000000165,7,2011-10-18 07:43:00,United Kingdom
17680,potential_loyalist,497.449999999999995,3,2011-11-16 12:42:00,United Kingdom
17681,cannot_lose_them,731.199999999999995,5,2010-04-21 17:22:00,United Kingdom
17682,champion,4065.2800000000000405,11,2011-11-29 15:59:00,United Kingdom
17683,At Risk,819.010000000000011,3,2010-11-19 10:11:00,United Kingdom
17684,promising,239.4099999999999885,1,2011-10-27 11:10:00,United Kingdom
17685,champion,5454.9500000000001421,12,2011-11-23 11:36:00,United Kingdom
17686,champion,8296.810000000000069,9,2011-12-02 15:39:00,United Kingdom
17687,Lost Customers,432.680000000000007,1,2010-10-15 12:30:00,United Kingdom
17688,Lost Customers,304.200000000000009,1,2010-11-11 10:41:00,United Kingdom
17689,At Risk,317.08,2,2010-11-16 13:22:00,United Kingdom
17690,champion,6963.8000000000000945,20,2011-11-09 15:17:00,United Kingdom
17691,At Risk,637.5500000000000215,4,2010-12-16 17:20:00,United Kingdom
17692,loyal_customer,2975.8000000000000300,12,2011-08-04 14:01:00,United Kingdom
17693,Other,200.470000000000000,1,2011-07-25 15:48:00,United Kingdom
17694,need_attention,1695.969999999999992,3,2011-07-21 12:00:00,United Kingdom
17695,loyal_customer,1746.040000000000023,5,2011-07-31 10:40:00,United Kingdom
17696,champion,7679.5900000000001265,27,2011-11-01 13:43:00,United Kingdom
17697,Lost Customers,338.950000000000010,1,2011-04-17 15:40:00,United Kingdom
17698,Lost Customers,154.949999999999994,1,2011-03-24 11:34:00,United Kingdom
17699,At Risk,442.000000000000010,2,2010-08-20 09:39:00,United Kingdom
17700,champion,6679.970000000000077,14,2011-11-23 11:51:00,United Kingdom
17701,Lost Customers,417.950000000000007,1,2011-04-01 12:25:00,United Kingdom
17702,champion,3144.0400000000000210,6,2011-11-09 16:03:00,United Kingdom
17703,potential_loyalist,1094.840000000000018,4,2011-11-04 15:51:00,United Kingdom
17704,need_attention,885.1900000000000345,2,2011-06-24 09:40:00,United Kingdom
17705,champion,2083.899999999999981,11,2011-12-06 13:45:00,United Kingdom
17706,champion,20272.1500000000002568,31,2011-12-05 13:34:00,United Kingdom
17707,Other,609.300000000000024,8,2011-06-07 15:03:00,United Kingdom
17708,need_attention,884.1800000000000235,4,2011-06-05 10:12:00,United Kingdom
17709,loyal_customer,671.010000000000008,5,2011-06-23 11:55:00,United Kingdom
17710,Lost Customers,293.5000000000000015,1,2010-10-12 07:49:00,United Kingdom
17711,potential_loyalist,385.1000000000000115,2,2011-11-29 11:40:00,United Kingdom
